code,subject,number,designator,name,rating,workload,Hu,So,Sc,WR,L,QR,skills,areas,num_students
MATH 350,MATH,350,NA,Intro to Abstract Algebra,4.13,4.06,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,60
MATH 353,MATH,353,NA,Intro to Representation Theory,3.63,3.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MATH 354,MATH,354,NA,Number Theory,3.83,3.42,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,8
MATH 360,MATH,360,NA,Introduction to Lie Groups,4.04,3.68,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,4
MATH 370,MATH,370,NA,Fields and Galois Theory,4.36,3.85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,28
MATH 380,MATH,380,NA,Modern Algebra I,3.86,3.94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,15
MATH 381,MATH,381,NA,Modern Algebra II,4.5,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,2
MATH 430,MATH,430,NA,Intro to Algebraic Topology,4.06,3.51,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,15
MATH 435,MATH,435,NA,Differential Geometry,2.75,2.38,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,6
MATH 470,MATH,470,NA,Individual Studies,4.53,3.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MATH 475,MATH,475,NA,Senior Essay,4.33,3.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MATH 480,MATH,480,NA,SeniorSem:MathematicalTopics,3.7199999999999998,2.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,15
MB&B 050,MB&B,50,NA,Topics in Cancer Biology,4.72,3.09,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,WR,Sc,17
MB&B 060,MB&B,60,NA,Molecular Medicine,4.26,3.93,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,WR,Sc,19
MB&B 105,MB&B,105,NA,"Biology, the World, and Us",3.08,2.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,164
MB&B 200,MB&B,200,NA,Biochemistry,3.04,3.68,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,140
MB&B 251L,MB&B,251,L,Laboratory for Biochemistry,2.9699999999999998,3.69,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,7
MB&B 300,MB&B,300,NA,Principles of Biochemistry I,3.8,3.68,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,82
MB&B 301,MB&B,301,NA,Principles of Biochemistry II,3.86,4.12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,41
MB&B 302,MB&B,302,NA,Principles of Biophysics,3.14,3.05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,21
MB&B 420,MB&B,420,NA,Macromolecular Structure,3.17,3.38,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,26
MB&B 445,MB&B,445,NA,Methods &Logic: Molecular Biol,4.6,2.7800000000000002,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,12
MB&B 470,MB&B,470,NA,ResrchBiochemistry&Biophysics,4.11,3.66,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,18
MB&B 471,MB&B,471,NA,ResrchBiochemistry&Biophysics,4.14,3.68,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
MB&B 478,MB&B,478,NA,IntnsvResrchBiochem&Biophysics,4.53,3.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MB&B 479,MB&B,479,NA,IntnsvResrchBiochem&Biophysics,4.47,3.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
MB&B 490,MB&B,490,NA,Senior Project,3.44,2.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,28
MCDB 040,MCDB,40,NA,Science and Politics of Cancer,4.05,2.8200000000000003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,13
MCDB 050,MCDB,50,NA,Immunology and Microbes,4.13,2.77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
MCDB 065,MCDB,65,NA,Science & Politics of HIV/AIDS,3.74,2.79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,15
MCDB 103,MCDB,103,NA,Cancer,3.93,3.49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,4
MCDB 109,MCDB,109,NA,Immunity and Contagion,3.66,2.44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,41
MCDB 200,MCDB,200,NA,Molecular Biology,3.09,3.26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,32
MCDB 201L,MCDB,201,L,Molecular Biology Laboratory,3.52,3.62,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,WR,Sc,8
MCDB 202,MCDB,202,NA,Genetics,3.16,3.05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,88
MCDB 203L,MCDB,203,L,Laboratory for Genetics,3.56,3.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,12
MCDB 205,MCDB,205,NA,Cell Biology,3.99,4.15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,65
MCDB 210,MCDB,210,NA,Developmental Biology,3.36,3.09,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,31
MCDB 221L,MCDB,221,L,ModelOrganisms in Bio Research,3.83,3.87,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,WR,Sc,3
MCDB 250,MCDB,250,NA,Biology of Reproduction,3.44,2.04,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,104
MCDB 251L,MCDB,251,L,Lab:BiologyOfReproductn&Devel,4.45,1.81,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
MCDB 290,MCDB,290,NA,Microbiology,3.75,2.77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,39
MCDB 291L,MCDB,291,L,Laboratory for Microbiology,3.62,2.98,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,6
MCDB 303L,MCDB,303,L,Advanced Molecular Biology Lab,3.62,2.95,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,12
MCDB 315,MCDB,315,NA,Pathobiology,3.9699999999999998,3.02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,31
MCDB 321L,MCDB,321,L,Laboratory for Neurobiology,3.7800000000000002,2.8200000000000003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,18
MCDB 325,MCDB,325,NA,Molecular Hallmarks of  Cancer,4.57,2.5300000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,18
MCDB 342L,MCDB,342,L,Laboratory in Nucleic Acids I,4.08,2.73,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
MCDB 343L,MCDB,343,L,Laboratory in Nucleic Acids II,4.25,2.47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,14
MCDB 344L,MCDB,344,L,ExperimentalTechniques:CellBio,4.84,2.5700000000000003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,18
MCDB 345L,MCDB,345,L,ExperimentalStrategies:CellBio,4.85,2.61,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,18
MCDB 350,MCDB,350,NA,Epigenetics,4.28,3.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,15
MCDB 355,MCDB,355,NA,Cytoskeleton & Disease,4.71,2.49,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
MCDB 370,MCDB,370,NA,Biotechnology,3.83,3.11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,40
MCDB 380,MCDB,380,NA,Plant Molecular Biology,4,2.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,9
MCDB 387,MCDB,387,NA,The Eukaryotic Cell Cycle,3.81,3.01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,6
MCDB 435,MCDB,435,NA,Landmark Papers: Cell Biology,4.58,2.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,10
MCDB 450,MCDB,450,NA,The Human Genome,4.35,2.29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,16
MCDB 461,MCDB,461,NA,Systems Biology,4.44,2.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,9
MCDB 474,MCDB,474,NA,Independent Research,4.24,3.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
MCDB 475,MCDB,475,NA,Senior Independent Research,4.03,3.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,3
MCDB 482,MCDB,482,NA,Advanced Seminar in Cell Biol,4.85,3.65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,11
MCDB 485,MCDB,485,NA,Senior Research,3.73,3.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,40
MCDB 486,MCDB,486,NA,Senior Research,3.69,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,53
MCDB 495,MCDB,495,NA,Senior Research Intensive,4.11,3.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,23
MCDB 496,MCDB,496,NA,Senior Research Intensive,4.03,4.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,23
MENG 185,MENG,185,NA,Mechanical Design,3.48,3.9699999999999998,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,17
MENG 211,MENG,211,NA,ThrmodynamcsForMechanEngineers,3.43,3.68,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,37
MENG 280,MENG,280,NA,MechEng I:Strength&Deformation,3.14,3.33,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,37
MENG 285,MENG,285,NA,Intro to Materials Science,2.9699999999999998,2.76,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,33
MENG 286L,MENG,286,L,SolidMechanics&MaterialsSciLab,3.54,2.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,7
MENG 325,MENG,325,NA,Machine Parts & Manufacturing,3.85,3.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,28
MENG 361,MENG,361,NA,MechEng II: Fluid Mechanics,3.38,3.56,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,39
MENG 363L,MENG,363,L,FluidMechancs&ThermodynmicsLab,3.63,4.51,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,WR,Sc,21
MENG 365,MENG,365,NA,Chemical Propulsion Systems,4.07,3.7199999999999998,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,6
MENG 383,MENG,383,NA,MechEng III: Dynamics,3.25,3.17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,13
MENG 389,MENG,389,NA,MechEngIV:Fluid&ThermlEnrgySci,3.05,4.06,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,19
MENG 469,MENG,469,NA,Aerodynamics,3.54,3.33,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,5
MENG 471,MENG,471,NA,Special Projects I,4.03,3.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
MENG 472,MENG,472,NA,Special Projects I,3.67,3.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,33
MENG 474,MENG,474,NA,Special Projects II,4.5,3.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MENG 487L,MENG,487,L,Capstone Mechanical Design I,2.29,4.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,17
MENG 488L,MENG,488,L,Capstone Mechanical Design II,2.65,4.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,22
MGRK 110,MGRK,110,NA,Elementary Modern Greek I,4.53,2.56,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,9
MGRK 120,MGRK,120,NA,Elementary Modern Greek II,4.36,2.71,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
MGRK 130,MGRK,130,NA,Intermediate Modern Greek I,4.53,2.65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
MGRK 140,MGRK,140,NA,Intermediate Modern Greek II,4.67,2.83,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
MGRK 151,MGRK,151,NA,Advanced Modern Greek,4.75,2.5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
MMES 121,MMES,121,NA,IR of the Middle East,4.23,2.7800000000000002,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,So,61
MMES 191,MMES,191,NA,Intro to World Religions,3.56,2.22,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,4
MMES 290,MMES,290,NA,IslamToday:Jihad&Fundamentalsm,4.19,3.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,27
MMES 491,MMES,491,NA,Senior Essay,4,4.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
MMES 493,MMES,493,NA,Yearlong Senior Essay,2.6,2.6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MUSI 014,MUSI,14,NA,"Race, Narr & Amcn Folk Revival",4.4,3.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,5
MUSI 079,MUSI,79,NA,"Music, Gender, (Dis)ability",4.33,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,8
MUSI 110,MUSI,110,NA,Intro to  Elements of Music,4.09,2.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,15
MUSI 131,MUSI,131,NA,IntroHistWestrnMusic:1800-Pres,4.22,2.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,31
MUSI 175,MUSI,175,NA,Listening to Music,3.5700000000000003,2.71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,7
MUSI 180,MUSI,180,NA,History of Rock Music,3.23,2.41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,77
MUSI 185,MUSI,185,NA,AmericanMusicalTheaterHistory,4.9,3.17,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,14
MUSI 210,MUSI,210,NA,StudiesInAnalysis&CompositionI,3.91,2.93,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,16
MUSI 211,MUSI,211,NA,StudiesAnalysis&CompositionII,4.07,3.08,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,8
MUSI 218,MUSI,218,NA,Elementary Musicianship I,3.94,1.9500000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
MUSI 219,MUSI,219,NA,Elementary Musicianship II,3.85,1.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,3
MUSI 220,MUSI,220,NA,Performance of Chamber Music,4.48,2.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,31
MUSI 221,MUSI,221,NA,Performance of Chamber Music,4.48,2.67,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,29
MUSI 222,MUSI,222,NA,The Performance of Vocal Music,4.39,2.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
MUSI 229,MUSI,229,NA,Musical Theater Performance II,4.36,2.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
MUSI 230,MUSI,230,NA,"Composing, Musical Theater",4.7,3.45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
MUSI 231,MUSI,231,NA,Laptop Ensembles,4.34,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,20
MUSI 232,MUSI,232,NA,CentralJavaneseGamelanEnsemble,4.64,2.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,15
MUSI 233,MUSI,233,NA,Performing Arts of Indonesia,4.62,2.85,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,18
MUSI 240,MUSI,240,NA,The Performance of Early Music,4.5600000000000005,1.51,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,40
MUSI 275,MUSI,275,NA,Music Cultures of Asia,4.44,2.67,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,12
MUSI 318,MUSI,318,NA,Intermediate Musicianship,3.92,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,4
MUSI 320,MUSI,320,NA,Composition Seminar I,3.7199999999999998,3.11,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,21
MUSI 321,MUSI,321,NA,Composition Seminar II,4.33,2.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
MUSI 330,MUSI,330,NA,Musical Theater Comp II,4.58,3.68,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,10
MUSI 340,MUSI,340,NA,AnalyzDirect&PerformEarlyOpera,4.77,3.69,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,17
MUSI 345,MUSI,345,NA,Lessons,4.3,2.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,64
MUSI 350,MUSI,350,NA,HistWestMusic:MddleAges&Renais,3.19,3.24,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,4
MUSI 351,MUSI,351,NA,"EuropeanCourt,Church,Theater",4.39,3.87,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,20
MUSI 409,MUSI,409,NA,"MusicalSpaces,Sets &Geometries",4.5,3.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,10
MUSI 420,MUSI,420,NA,Composition Seminar III,4.1,2.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,9
MUSI 421,MUSI,421,NA,Composition Seminar IV,3.86,2.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
MUSI 425,MUSI,425,NA,"Special Topics in Music, Mult",4.3,3.15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
MUSI 445,MUSI,445,NA,Advanced Lessons,4.74,3.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
MUSI 497,MUSI,497,NA,Senior Project in Composition,4.5,4.13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,1
NAVY 100,NAVY,100,NA,Naval Science Laboratory,3.76,1.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,40
NAVY 111,NAVY,111,NA,Introduction to Naval Science,3.83,1.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
NAVY 112,NAVY,112,NA,Navigation,3.54,1.9500000000000002,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,12
NAVY 211,NAVY,211,NA,Leadership and Management,4.13,2.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
NAVY 212,NAVY,212,NA,Seapower and Maritime Affairs,3.38,2.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
NAVY 311,NAVY,311,NA,Naval Engineering,3.45,2.31,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5
NAVY 312,NAVY,312,NA,Naval Systems,4.04,2.14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,11
NAVY 411,NAVY,411,NA,Naval Operations & Seamanship,3.63,1.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
NAVY 412,NAVY,412,NA,Leadership and Ethics,3.86,1.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,9
NELC 115,NELC,115,NA,Bible in Ancient Near East,3,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,7
NELC 492,NELC,492,NA,The Senior Essay,5,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
NSCI 160,NSCI,160,NA,The Human Brain,3.58,3.51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,204
NSCI 229L,NSCI,229,L,Human Neuroscience Laboratory,4.25,3.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,8
NSCI 240,NSCI,240,NA,ResearchMethods: HumanNeurosci,4.39,2.99,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,21
NSCI 340,NSCI,340,NA,Cognitive Neuroscience,4.02,2.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,34
NSCI 341,NSCI,341,NA,Learning and Memory,3.44,2.88,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,NA,"Sc, So",32
NSCI 346,NSCI,346,NA,Psychopharmacology,4.32,2.77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,28
NSCI 490,NSCI,490,NA,Senior Empirical Research,3.74,3.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,34
NSCI 491,NSCI,491,NA,Senior Empirical Research,3.5,4.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,19
PERS 110,PERS,110,NA,Elementary Persian I,3.83,3.35,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,10
PERS 120,PERS,120,NA,Elementary Persian II,3.9,3.65,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,5
PERS 130,PERS,130,NA,Intermediate Persian I,3.75,3.74,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,4
PERS 140,PERS,140,NA,Intermediate Persian II,3.96,3.75,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,L,NA,3
PHIL 091,PHIL,91,NA,Philosophy of Games,4.49,2.41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,14
PHIL 115,PHIL,115,NA,First-Order Logic,3.6,2.7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,91
PHIL 126,PHIL,126,NA,IntroModrnPhilosDescartes-Kant,3.7,2.7199999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,63
PHIL 175,PHIL,175,NA,Introduction to Ethics,3.61,2.66,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,101
PHIL 180,PHIL,180,NA,Ethics & International Affairs,3.71,3.29,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,11
PHIL 192,PHIL,192,NA,Metaphysics and Modernity,3.7,3.1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
PHIL 202,PHIL,202,NA,Existentialism,4.75,3.71,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,17
PHIL 267,PHIL,267,NA,Mathematical Logic,3.9,3.16,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,NA,33
PHIL 269,PHIL,269,NA,Philosophy of Science,3.98,2.7199999999999998,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,16
PHIL 270,PHIL,270,NA,Epistemology,3.8200000000000003,3.04,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,20
PHIL 281,PHIL,281,NA,Infinity,3.21,2.5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,Hu,61
PHIL 413,PHIL,413,NA,History of Analytic Philosophy,3.8,3.2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,19
PHIL 427,PHIL,427,NA,Computability and Logic,4.15,2.22,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,QR,Hu,38
PHIL 442,PHIL,442,NA,Language and Power,3.64,3.01,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,13
PHIL 452,PHIL,452,NA,History of Early Modern Ethics,3.84,3.27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,20
PHIL 464,PHIL,464,NA,Global Financial Integrity,4.17,3.27,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,6
PHIL 480,PHIL,480,NA,Tutorial,5,2.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,2
PHIL 490,PHIL,490,NA,The Senior Essay,4.75,3.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,10
PHIL 491,PHIL,491,NA,The Senior Essay,4.58,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,8
PHIL 494,PHIL,494,NA,Topics in Kant,4.67,3.67,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,WR,Hu,5
PHIL 495,PHIL,495,NA,Philosophy of Mind and AI,3.88,2.88,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,23
PHIL 497,PHIL,497,NA,Knowledge and Action,4.4,3.4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,Hu,15
PHYS 120,PHYS,120,NA,Quantum Physics and Beyond,3.46,2.64,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,19
PHYS 165L,PHYS,165,L,General Physics Laboratory,2.87,2.8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,234
PHYS 166L,PHYS,166,L,General Physics Laboratory,2.9699999999999998,2.7800000000000002,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,279
PHYS 170,PHYS,170,NA,UniversityPhysics:LifeSciences,3.21,4.12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,101
PHYS 171,PHYS,171,NA,UniversityPhysics:LifeSciences,2.89,3.79,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,85
PHYS 180,PHYS,180,NA,University Physics,3.16,3.84,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,100
PHYS 181,PHYS,181,NA,University Physics,3.14,3.8200000000000003,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,66
PHYS 200,PHYS,200,NA,Fundamentals of Physics,2.98,3.46,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,61
PHYS 201,PHYS,201,NA,Fundamentals of Physics,3.24,3.58,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,58
PHYS 205L,PHYS,205,L,Modern Physical Measurement,2.77,2.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,31
PHYS 206L,PHYS,206,L,Modern Physical Measurement,3.34,3.61,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,Sc,13
PHYS 260,PHYS,260,NA,Intensive Introductory Physics,3.83,3.17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,39
PHYS 261,PHYS,261,NA,Intensive Introductory Physics,3.8,3.15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,QR,Sc,34
